snapshot_date,product_id,warehouse,stock,reorder_level,safety_stock,lead_time_days,units_sold_this_month
2022-02-01,PRD00631,WH-HYD,207,71,28,17,157
2022-02-01,PRD00780,WH-DEL,573,55,22,11,225
2022-02-01,PRD00233,WH-DEL,472,169,67,26,85
2022-02-01,PRD00682,WH-DEL,180,186,74,7,296
2022-02-01,PRD00107,WH-BLR,465,156,62,26,40
2022-02-01,PRD00611,WH-MUM,155,55,22,17,15
2022-02-01,PRD00202,WH-BLR,481,139,55,28,100
2022-02-01,PRD00382,WH-CHN,741,199,79,19,152
2022-02-01,PRD00797,WH-DEL,670,114,45,11,263
2022-02-01,PRD00562,WH-DEL,539,190,76,19,81
2022-02-01,PRD00265,WH-MUM,470,93,37,29,74
2022-02-01,PRD00240,WH-CHN,568,144,57,13,150
2022-02-01,PRD00218,WH-CHN,237,100,40,10,266
2022-02-01,PRD00571,WH-MUM,397,56,22,26,143
2022-02-01,PRD00590,WH-HYD,85,119,47,6,242
2022-02-01,PRD00561,WH-CHN,515,110,44,19,232
2022-02-01,PRD00149,WH-MUM,579,69,27,4,146
2022-02-01,PRD00767,WH-DEL,471,183,73,20,201
2022-02-01,PRD00150,WH-MUM,689,56,22,24,100
2022-02-01,PRD00386,WH-KOL,221,162,64,23,28
2022-02-01,PRD00277,WH-CHN,82,193,77,10,191
2022-02-01,PRD00553,WH-MUM,2,119,47,9,137
2022-02-01,PRD00352,WH-HYD,656,194,77,18,260
2022-02-01,PRD00775,WH-BLR,685,176,70,28,190
2022-02-01,PRD00658,WH-KOL,347,145,58,18,35
2022-02-01,PRD00340,WH-DEL,533,185,74,29,214
2022-02-01,PRD00487,WH-DEL,10,64,25,9,145
2022-02-01,PRD00047,WH-CHN,771,55,22,29,190
2022-02-01,PRD00722,WH-BLR,50,167,66,29,121
2022-02-01,PRD00101,WH-CHN,647,52,20,13,167
2022-02-01,PRD00397,WH-KOL,335,154,61,22,119
2022-02-01,PRD00191,WH-MUM,13,142,56,28,297
2022-02-01,PRD00623,WH-MUM,152,134,53,3,225
2022-02-01,PRD00043,WH-HYD,770,90,36,29,108
2022-02-01,PRD00331,WH-CHN,282,127,50,18,193
2022-02-01,PRD00596,WH-HYD,315,65,26,29,50
2022-02-01,PRD00088,WH-MUM,326,188,75,16,44
2022-02-01,PRD00422,WH-DEL,357,140,56,4,224
2022-02-01,PRD00255,WH-MUM,713,152,60,13,121
2022-02-01,PRD00024,WH-DEL,538,162,64,6,257
2022-02-01,PRD00273,WH-BLR,339,127,50,19,75
2022-02-01,PRD00744,WH-MUM,662,194,77,10,106
2022-02-01,PRD00661,WH-HYD,539,120,48,23,24
2022-02-01,PRD00541,WH-MUM,491,155,62,6,247
2022-02-01,PRD00733,WH-DEL,329,165,66,9,175
2022-02-01,PRD00349,WH-KOL,140,97,38,21,175
2022-02-01,PRD00574,WH-KOL,750,140,56,12,83
2022-02-01,PRD00198,WH-KOL,135,187,74,12,215
2022-02-01,PRD00010,WH-MUM,388,159,63,11,10
2022-02-01,PRD00286,WH-MUM,167,148,59,12,194
2022-02-01,PRD00461,WH-CHN,588,173,69,14,284
2022-02-01,PRD00293,WH-MUM,420,80,32,19,15
2022-02-01,PRD00748,WH-HYD,394,91,36,19,91
2022-02-01,PRD00437,WH-KOL,52,95,38,6,229
2022-02-01,PRD00098,WH-HYD,300,174,69,9,131
2022-02-01,PRD00219,WH-MUM,75,177,70,6,231
2022-02-01,PRD00486,WH-CHN,213,166,66,5,207
2022-02-01,PRD00576,WH-HYD,629,127,50,18,252
2022-02-01,PRD00241,WH-HYD,133,103,41,13,227
2022-02-01,PRD00794,WH-BLR,18,98,39,3,299
2022-02-01,PRD00488,WH-MUM,505,71,28,25,55
2022-02-01,PRD00019,WH-DEL,503,51,20,16,20
2022-02-01,PRD00368,WH-CHN,431,74,29,12,153
2022-02-01,PRD00452,WH-DEL,48,111,44,26,222
2022-02-01,PRD00143,WH-CHN,276,182,72,22,212
2022-02-01,PRD00600,WH-HYD,686,156,62,10,217
2022-02-01,PRD00415,WH-MUM,727,131,52,17,25
2022-02-01,PRD00737,WH-DEL,421,147,58,16,180
2022-02-01,PRD00678,WH-HYD,783,180,72,7,236
2022-02-01,PRD00758,WH-HYD,507,154,61,23,244
2022-02-01,PRD00646,WH-BLR,477,104,41,29,232
2022-02-01,PRD00455,WH-CHN,691,164,65,26,139
2022-02-01,PRD00153,WH-KOL,773,63,25,5,209
2022-02-01,PRD00684,WH-MUM,493,128,51,16,44
2022-02-01,PRD00430,WH-BLR,424,191,76,8,293
2022-02-01,PRD00660,WH-HYD,732,179,71,16,288
2022-02-01,PRD00069,WH-HYD,639,95,38,22,152
2022-02-01,PRD00690,WH-BLR,767,98,39,15,173
2022-02-01,PRD00390,WH-CHN,313,58,23,12,169
2022-02-01,PRD00560,WH-BLR,789,80,32,10,240
2022-02-01,PRD00183,WH-BLR,379,50,20,7,288
2022-02-01,PRD00608,WH-BLR,277,55,22,9,111
2022-02-01,PRD00243,WH-MUM,255,87,34,6,21
2022-02-01,PRD00739,WH-DEL,436,58,23,27,55
2022-02-01,PRD00788,WH-CHN,476,65,26,25,250
2022-02-01,PRD00317,WH-BLR,89,132,52,15,293
2022-02-01,PRD00266,WH-KOL,592,181,72,5,281
2022-02-01,PRD00100,WH-HYD,255,60,24,23,18
2022-02-01,PRD00257,WH-DEL,385,85,34,24,265
2022-02-01,PRD00497,WH-KOL,48,116,46,10,76
2022-02-01,PRD00720,WH-CHN,109,54,21,26,42
2022-02-01,PRD00449,WH-DEL,285,171,68,21,229
2022-02-01,PRD00477,WH-HYD,760,130,52,23,58
2022-02-01,PRD00071,WH-KOL,181,99,39,27,244
2022-02-01,PRD00747,WH-KOL,163,96,38,12,225
2022-02-01,PRD00347,WH-KOL,373,188,75,23,209
2022-02-01,PRD00082,WH-KOL,375,175,70,12,39
2022-02-01,PRD00132,WH-DEL,228,88,35,22,275
2022-02-01,PRD00172,WH-HYD,25,142,56,25,204
2022-02-01,PRD00579,WH-HYD,9,171,68,5,22
2022-02-01,PRD00489,WH-MUM,53,147,58,11,192
2022-02-01,PRD00793,WH-KOL,252,164,65,27,15
2022-02-01,PRD00762,WH-BLR,241,63,25,9,114
2022-02-01,PRD00439,WH-MUM,601,88,35,17,268
2022-02-01,PRD00126,WH-DEL,135,51,20,24,117
2022-02-01,PRD00628,WH-BLR,504,140,56,21,139
2022-02-01,PRD00014,WH-CHN,221,136,54,17,87
2022-02-01,PRD00669,WH-DEL,747,180,72,11,40
2022-02-01,PRD00142,WH-MUM,557,177,70,7,256
2022-02-01,PRD00770,WH-BLR,784,173,69,12,242
2022-02-01,PRD00534,WH-DEL,96,58,23,20,173
2022-02-01,PRD00527,WH-DEL,110,99,39,17,61
2022-02-01,PRD00305,WH-MUM,197,164,65,22,261
2022-02-01,PRD00481,WH-BLR,94,170,68,19,31
2022-02-01,PRD00665,WH-BLR,42,179,71,3,72
2022-02-01,PRD00083,WH-HYD,223,176,70,8,46
2022-02-01,PRD00425,WH-MUM,250,157,62,21,63
2022-02-01,PRD00081,WH-MUM,734,129,51,21,54
2022-02-01,PRD00084,WH-BLR,498,75,30,3,11
2022-02-01,PRD00369,WH-BLR,372,60,24,22,212
2022-02-01,PRD00650,WH-HYD,346,71,28,10,112
2022-02-01,PRD00610,WH-DEL,359,101,40,29,177
2022-02-01,PRD00325,WH-CHN,246,60,24,3,90
2022-02-01,PRD00161,WH-BLR,483,167,66,8,297
2022-02-01,PRD00013,WH-KOL,657,184,73,28,269
2022-02-01,PRD00195,WH-KOL,594,156,62,23,259
2022-02-01,PRD00288,WH-BLR,479,162,64,7,118
2022-02-01,PRD00710,WH-KOL,153,199,79,20,34
2022-02-01,PRD00192,WH-MUM,425,158,63,17,108
2022-02-01,PRD00283,WH-KOL,193,67,26,18,121
2022-02-01,PRD00095,WH-DEL,199,106,42,18,194
2022-02-01,PRD00018,WH-DEL,94,68,27,25,168
2022-02-01,PRD00691,WH-MUM,141,147,58,16,188
2022-02-01,PRD00216,WH-BLR,353,102,40,12,52
2022-02-01,PRD00676,WH-HYD,250,150,60,24,184
2022-02-01,PRD00329,WH-HYD,546,193,77,12,21
2022-02-01,PRD00493,WH-CHN,466,95,38,4,210
2022-02-01,PRD00182,WH-DEL,99,105,42,28,168
2022-02-01,PRD00423,WH-MUM,454,181,72,3,47
2022-02-01,PRD00217,WH-HYD,645,54,21,5,262
2022-02-01,PRD00402,WH-KOL,461,144,57,15,112
2022-02-01,PRD00141,WH-BLR,789,186,74,28,93
2022-02-01,PRD00515,WH-HYD,218,61,24,9,135
2022-02-01,PRD00139,WH-CHN,765,113,45,18,158
2022-02-01,PRD00532,WH-CHN,322,178,71,29,184
2022-02-01,PRD00321,WH-MUM,298,130,52,5,98
2022-02-01,PRD00401,WH-BLR,223,175,70,25,83
2022-02-01,PRD00173,WH-HYD,329,140,56,6,203
2022-02-01,PRD00409,WH-CHN,63,50,20,15,91
2022-02-01,PRD00028,WH-HYD,724,168,67,23,67
2022-02-01,PRD00212,WH-KOL,58,58,23,14,299
2022-02-01,PRD00370,WH-DEL,626,76,30,25,214
2022-02-01,PRD00543,WH-CHN,523,151,60,12,299
2022-02-01,PRD00204,WH-DEL,188,100,40,25,158
2022-02-01,PRD00761,WH-KOL,557,193,77,18,70
2022-02-01,PRD00570,WH-DEL,220,147,58,29,195
2022-02-01,PRD00451,WH-DEL,506,131,52,16,6
2022-02-01,PRD00146,WH-CHN,493,135,54,22,275
2022-02-01,PRD00671,WH-HYD,555,128,51,10,257
2022-02-01,PRD00031,WH-BLR,606,115,46,26,129
2022-02-01,PRD00582,WH-BLR,616,85,34,7,290
2022-02-01,PRD00125,WH-DEL,595,78,31,16,177
2022-02-01,PRD00723,WH-BLR,216,51,20,22,69
2022-02-01,PRD00167,WH-HYD,354,78,31,11,176
2022-02-01,PRD00573,WH-MUM,419,156,62,21,128
2022-02-01,PRD00359,WH-KOL,79,52,20,6,71
2022-02-01,PRD00385,WH-KOL,788,88,35,8,53
2022-02-01,PRD00174,WH-CHN,542,72,28,19,54
2022-02-01,PRD00232,WH-KOL,585,83,33,18,52
2022-02-01,PRD00294,WH-HYD,722,188,75,26,128
2022-02-01,PRD00713,WH-MUM,140,82,32,26,278
2022-02-01,PRD00525,WH-BLR,222,89,35,9,272
2022-02-01,PRD00376,WH-HYD,416,136,54,8,135
2022-02-01,PRD00073,WH-DEL,604,174,69,22,123
2022-02-01,PRD00577,WH-KOL,95,119,47,22,99
2022-02-01,PRD00464,WH-KOL,663,132,52,20,60
2022-02-01,PRD00688,WH-CHN,528,133,53,17,202
2022-02-01,PRD00530,WH-HYD,431,180,72,4,121
2022-02-01,PRD00627,WH-CHN,576,125,50,21,64
2022-02-01,PRD00687,WH-CHN,59,50,20,13,21
2022-02-01,PRD00075,WH-DEL,224,125,50,15,63
2022-02-01,PRD00705,WH-CHN,283,171,68,9,209
2022-02-01,PRD00719,WH-BLR,786,60,24,27,69
2022-02-01,PRD00302,WH-DEL,769,146,58,20,39
2022-02-01,PRD00524,WH-MUM,98,138,55,18,279
2022-02-01,PRD00508,WH-CHN,792,115,46,3,123
2022-02-01,PRD00786,WH-CHN,572,191,76,21,278
2022-02-01,PRD00118,WH-CHN,505,162,64,9,65
2022-02-01,PRD00629,WH-MUM,516,187,74,21,224
2022-02-01,PRD00766,WH-BLR,273,109,43,5,253
2022-02-01,PRD00296,WH-BLR,548,130,52,19,240
2022-02-01,PRD00632,WH-KOL,712,185,74,28,95
2022-02-01,PRD00063,WH-HYD,86,199,79,18,63
2022-02-01,PRD00252,WH-CHN,648,124,49,11,188
2022-02-01,PRD00128,WH-KOL,186,122,48,9,148
2022-02-01,PRD00460,WH-HYD,504,156,62,17,229
2022-02-01,PRD00558,WH-KOL,569,174,69,5,212
2022-02-01,PRD00784,WH-DEL,240,125,50,10,255
2022-02-01,PRD00674,WH-KOL,29,138,55,27,158
2022-02-01,PRD00701,WH-BLR,743,120,48,20,154
2022-02-01,PRD00721,WH-HYD,46,173,69,20,252
2022-02-01,PRD00271,WH-DEL,148,184,73,14,46
2022-02-01,PRD00136,WH-HYD,416,125,50,19,146
2022-02-01,PRD00137,WH-DEL,519,146,58,9,129
2022-02-01,PRD00224,WH-KOL,275,135,54,23,253
2022-02-01,PRD00230,WH-HYD,501,122,48,21,201
2022-02-01,PRD00649,WH-MUM,689,198,79,3,50
2022-02-01,PRD00312,WH-HYD,80,190,76,26,287
2022-02-01,PRD00188,WH-KOL,599,87,34,3,14
2022-02-01,PRD00077,WH-MUM,665,115,46,17,130
2022-02-01,PRD00170,WH-DEL,74,106,42,14,236
2022-02-01,PRD00640,WH-MUM,268,130,52,14,230
2022-02-01,PRD00638,WH-CHN,584,107,42,20,251
2022-02-01,PRD00696,WH-MUM,53,56,22,21,170
2022-02-01,PRD00594,WH-CHN,511,112,44,17,273
2022-02-01,PRD00276,WH-BLR,22,53,21,5,288
2022-02-01,PRD00060,WH-MUM,465,198,79,28,176
2022-02-01,PRD00769,WH-BLR,29,197,78,16,113
2022-02-01,PRD00433,WH-BLR,613,50,20,29,268
2022-02-01,PRD00633,WH-CHN,307,118,47,19,225
2022-02-01,PRD00763,WH-BLR,742,57,22,27,210
2022-02-01,PRD00155,WH-KOL,776,75,30,25,142
2022-02-01,PRD00458,WH-KOL,136,106,42,27,6
2022-02-01,PRD00517,WH-MUM,522,61,24,13,15
2022-02-01,PRD00324,WH-KOL,128,111,44,11,72
2022-02-01,PRD00731,WH-MUM,425,80,32,25,260
2022-02-01,PRD00495,WH-MUM,80,114,45,12,69
2022-02-01,PRD00316,WH-CHN,401,59,23,8,262
2022-02-01,PRD00567,WH-HYD,678,97,38,8,82
2022-02-01,PRD00026,WH-KOL,135,197,78,29,263
2022-02-01,PRD00030,WH-HYD,381,117,46,24,183
2022-02-01,PRD00732,WH-KOL,454,149,59,27,276
2022-02-01,PRD00226,WH-DEL,10,140,56,25,95
2022-02-01,PRD00601,WH-BLR,190,172,68,25,286
2022-02-01,PRD00612,WH-BLR,241,169,67,18,10
2022-02-01,PRD00622,WH-BLR,41,125,50,16,102
2022-02-01,PRD00260,WH-DEL,710,107,42,18,28
2022-02-01,PRD00354,WH-CHN,138,154,61,25,88
2022-02-01,PRD00545,WH-MUM,380,167,66,13,202
2022-02-01,PRD00764,WH-BLR,683,135,54,3,225
2022-02-01,PRD00502,WH-KOL,502,157,62,25,242
2022-02-01,PRD00323,WH-BLR,455,199,79,22,109
2022-02-01,PRD00383,WH-MUM,585,80,32,24,224
2022-02-01,PRD00337,WH-DEL,711,94,37,16,193
2022-02-01,PRD00291,WH-HYD,168,126,50,19,110
2022-02-01,PRD00175,WH-KOL,217,66,26,7,242
2022-02-01,PRD00749,WH-DEL,609,51,20,6,90
2022-02-01,PRD00521,WH-CHN,551,125,50,28,277
2022-02-01,PRD00663,WH-KOL,708,103,41,26,44
2022-02-01,PRD00006,WH-BLR,223,190,76,24,294
2022-02-01,PRD00536,WH-BLR,339,132,52,28,181
2022-02-01,PRD00514,WH-KOL,325,169,67,9,207
2022-02-01,PRD00334,WH-HYD,243,133,53,19,46
2022-02-01,PRD00200,WH-HYD,386,175,70,4,280
2022-02-01,PRD00715,WH-MUM,221,126,50,19,28
2022-02-01,PRD00364,WH-CHN,497,145,58,13,216
2022-02-01,PRD00785,WH-KOL,558,199,79,23,206
2022-02-01,PRD00238,WH-DEL,474,145,58,19,192
2022-02-01,PRD00327,WH-KOL,76,179,71,13,50
2022-02-01,PRD00544,WH-DEL,211,94,37,28,278
2022-02-01,PRD00442,WH-KOL,197,136,54,9,179
2022-02-01,PRD00609,WH-BLR,264,74,29,8,213
2022-02-01,PRD00800,WH-HYD,515,174,69,12,83
2022-02-01,PRD00651,WH-KOL,558,66,26,5,192
2022-02-01,PRD00554,WH-HYD,709,195,78,10,88
2022-02-01,PRD00015,WH-KOL,741,139,55,26,150
2022-02-01,PRD00228,WH-BLR,293,99,39,10,13
2022-02-01,PRD00186,WH-BLR,549,195,78,25,82
2022-02-01,PRD00274,WH-KOL,741,133,53,19,275
2022-02-01,PRD00099,WH-DEL,582,199,79,23,65
2022-02-01,PRD00512,WH-CHN,201,82,32,10,291
2022-02-01,PRD00795,WH-KOL,720,124,49,11,124
2022-02-01,PRD00164,WH-MUM,232,183,73,8,17
2022-02-01,PRD00176,WH-HYD,425,138,55,6,46
2022-02-01,PRD00227,WH-DEL,196,126,50,11,9
2022-02-01,PRD00393,WH-CHN,308,56,22,24,47
2022-02-01,PRD00424,WH-HYD,279,93,37,28,288
2022-02-01,PRD00065,WH-DEL,394,116,46,3,272
2022-02-01,PRD00712,WH-CHN,339,141,56,7,224
2022-02-01,PRD00427,WH-HYD,621,116,46,26,257
2022-02-01,PRD00407,WH-KOL,19,168,67,28,260
2022-02-01,PRD00572,WH-MUM,340,100,40,10,206
2022-02-01,PRD00152,WH-BLR,679,188,75,26,231
2022-02-01,PRD00319,WH-KOL,277,153,61,14,46
2022-02-01,PRD00111,WH-DEL,226,119,47,4,29
2022-02-01,PRD00328,WH-BLR,491,147,58,8,35
2022-02-01,PRD00372,WH-MUM,59,159,63,18,87
2022-02-01,PRD00698,WH-HYD,442,54,21,16,283
2022-02-01,PRD00011,WH-HYD,95,65,26,13,36
2022-02-01,PRD00045,WH-MUM,705,136,54,7,228
2022-02-01,PRD00605,WH-HYD,450,153,61,11,110
2022-02-01,PRD00194,WH-MUM,780,59,23,8,45
2022-02-01,PRD00004,WH-MUM,64,142,56,3,16
2022-02-01,PRD00314,WH-DEL,558,61,24,15,224
2022-02-01,PRD00162,WH-CHN,678,117,46,6,218
2022-02-01,PRD00344,WH-BLR,11,114,45,17,202
2022-02-01,PRD00411,WH-HYD,247,150,60,6,7
2022-02-01,PRD00471,WH-DEL,524,81,32,25,262
2022-02-01,PRD00285,WH-DEL,560,75,30,20,26
2022-02-01,PRD00239,WH-BLR,740,62,24,29,124
2022-02-01,PRD00655,WH-CHN,148,148,59,13,176
2022-02-01,PRD00679,WH-CHN,418,196,78,3,112
2022-02-01,PRD00413,WH-HYD,161,161,64,4,239
2022-02-01,PRD00062,WH-CHN,277,87,34,14,116
2022-02-01,PRD00281,WH-BLR,773,53,21,27,164
2022-02-01,PRD00586,WH-DEL,626,132,52,8,101
2022-02-01,PRD00668,WH-DEL,181,72,28,7,137
2022-02-01,PRD00102,WH-MUM,203,137,54,22,157
2022-02-01,PRD00533,WH-MUM,520,106,42,26,281
2022-02-01,PRD00046,WH-KOL,617,163,65,8,165
2022-02-01,PRD00606,WH-HYD,481,198,79,24,18
2022-02-01,PRD00642,WH-KOL,763,64,25,18,103
2022-02-01,PRD00760,WH-HYD,447,138,55,29,116
2022-02-01,PRD00044,WH-HYD,754,52,20,8,178
2022-02-01,PRD00695,WH-CHN,121,167,66,4,261
2022-02-01,PRD00279,WH-KOL,65,108,43,11,230
2022-02-01,PRD00358,WH-BLR,146,138,55,12,84
2022-02-01,PRD00145,WH-KOL,251,184,73,8,48
2022-02-01,PRD00624,WH-CHN,759,130,52,5,291
2022-02-01,PRD00621,WH-HYD,156,121,48,29,100
2022-02-01,PRD00299,WH-MUM,158,130,52,6,126
2022-02-01,PRD00662,WH-BLR,210,109,43,26,8
2022-02-01,PRD00432,WH-HYD,275,90,36,28,11
2022-02-01,PRD00272,WH-MUM,646,87,34,17,17
2022-02-01,PRD00503,WH-BLR,353,90,36,12,34
2022-02-01,PRD00055,WH-BLR,194,148,59,15,133
2022-02-01,PRD00206,WH-KOL,43,151,60,17,245
2022-02-01,PRD00709,WH-CHN,672,162,64,12,280
2022-02-01,PRD00568,WH-MUM,576,122,48,17,40
2022-02-01,PRD00387,WH-CHN,436,57,22,8,77
2022-02-01,PRD00246,WH-CHN,698,99,39,4,267
2022-02-01,PRD00345,WH-CHN,752,76,30,18,269
2022-02-01,PRD00666,WH-DEL,698,185,74,13,65
2022-02-01,PRD00361,WH-MUM,448,160,64,22,163
2022-02-01,PRD00053,WH-KOL,219,56,22,8,288
2022-02-01,PRD00472,WH-HYD,741,197,78,14,96
2022-02-01,PRD00652,WH-DEL,266,119,47,20,279
2022-03-01,PRD00675,WH-DEL,343,96,38,13,276
2022-03-01,PRD00634,WH-DEL,61,171,68,4,136
2022-03-01,PRD00205,WH-KOL,299,155,62,19,90
2022-03-01,PRD00012,WH-HYD,433,134,53,5,252
2022-03-01,PRD00177,WH-MUM,762,112,44,29,215
2022-03-01,PRD00144,WH-KOL,208,66,26,8,264
2022-03-01,PRD00454,WH-HYD,370,59,23,15,294
2022-03-01,PRD00147,WH-MUM,455,179,71,22,184
2022-03-01,PRD00740,WH-KOL,194,189,75,11,40
2022-03-01,PRD00511,WH-HYD,712,78,31,13,269
2022-03-01,PRD00575,WH-KOL,79,77,30,29,159
2022-03-01,PRD00009,WH-MUM,166,100,40,21,236
2022-03-01,PRD00528,WH-DEL,565,100,40,21,267
2022-03-01,PRD00750,WH-DEL,698,136,54,16,60
2022-03-01,PRD00469,WH-BLR,231,113,45,13,136
2022-03-01,PRD00412,WH-MUM,72,113,45,23,144
2022-03-01,PRD00796,WH-HYD,185,77,30,11,288
2022-03-01,PRD00213,WH-BLR,207,122,48,14,228
2022-03-01,PRD00123,WH-HYD,89,85,34,23,90
2022-03-01,PRD00448,WH-HYD,712,127,50,22,27
2022-03-01,PRD00168,WH-DEL,38,61,24,24,116
2022-03-01,PRD00339,WH-CHN,644,108,43,16,258
2022-03-01,PRD00620,WH-KOL,657,142,56,15,299
2022-03-01,PRD00659,WH-KOL,209,87,34,20,265
2022-03-01,PRD00338,WH-DEL,187,142,56,15,209
2022-03-01,PRD00614,WH-BLR,35,141,56,27,230
2022-03-01,PRD00768,WH-MUM,279,108,43,12,123
2022-03-01,PRD00555,WH-HYD,242,159,63,14,199
2022-03-01,PRD00050,WH-CHN,123,115,46,20,120
2022-03-01,PRD00485,WH-CHN,503,55,22,6,281
2022-03-01,PRD00067,WH-KOL,618,51,20,27,66
2022-03-01,PRD00135,WH-BLR,27,165,66,18,112
2022-03-01,PRD00396,WH-HYD,781,180,72,24,165
2022-03-01,PRD00366,WH-MUM,222,52,20,4,91
2022-03-01,PRD00482,WH-BLR,759,106,42,18,153
2022-03-01,PRD00297,WH-CHN,195,199,79,3,30
2022-03-01,PRD00435,WH-KOL,478,118,47,20,284
2022-03-01,PRD00416,WH-BLR,318,154,61,17,89
2022-03-01,PRD00643,WH-HYD,671,123,49,23,104
2022-03-01,PRD00513,WH-BLR,101,94,37,22,181
2022-03-01,PRD00429,WH-BLR,640,123,49,7,136
2022-03-01,PRD00616,WH-KOL,18,171,68,19,298
2022-03-01,PRD00724,WH-CHN,202,69,27,23,218
2022-03-01,PRD00745,WH-CHN,213,171,68,3,129
2022-03-01,PRD00473,WH-MUM,716,64,25,29,175
2022-03-01,PRD00187,WH-DEL,659,74,29,23,226
2022-03-01,PRD00506,WH-KOL,670,95,38,8,118
2022-03-01,PRD00538,WH-BLR,582,82,32,25,124
2022-03-01,PRD00244,WH-KOL,137,165,66,20,211
2022-03-01,PRD00670,WH-BLR,270,127,50,21,171
2022-03-01,PRD00076,WH-BLR,535,69,27,17,232
2022-03-01,PRD00526,WH-BLR,553,160,64,9,256
2022-03-01,PRD00742,WH-BLR,97,170,68,23,81
2022-03-01,PRD00728,WH-CHN,384,171,68,27,104
2022-03-01,PRD00295,WH-MUM,180,146,58,18,205
2022-03-01,PRD00105,WH-KOL,481,118,47,17,141
2022-03-01,PRD00392,WH-HYD,188,170,68,18,168
2022-03-01,PRD00585,WH-KOL,138,119,47,18,169
2022-03-01,PRD00225,WH-KOL,243,137,54,14,72
2022-03-01,PRD00103,WH-MUM,637,68,27,4,125
2022-03-01,PRD00180,WH-CHN,153,102,40,16,98
2022-03-01,PRD00223,WH-MUM,544,108,43,26,34
2022-03-01,PRD00563,WH-HYD,264,156,62,8,275
2022-03-01,PRD00631,WH-KOL,149,147,58,29,229
2022-03-01,PRD00780,WH-CHN,134,112,44,29,119
2022-03-01,PRD00233,WH-HYD,616,138,55,10,232
2022-03-01,PRD00682,WH-DEL,443,71,28,26,152
2022-03-01,PRD00107,WH-KOL,788,142,56,8,286
2022-03-01,PRD00611,WH-CHN,357,103,41,26,140
2022-03-01,PRD00202,WH-KOL,536,135,54,27,142
2022-03-01,PRD00382,WH-KOL,59,146,58,24,173
2022-03-01,PRD00797,WH-KOL,646,159,63,22,160
2022-03-01,PRD00562,WH-DEL,114,124,49,3,69
2022-03-01,PRD00265,WH-DEL,551,100,40,19,14
2022-03-01,PRD00240,WH-CHN,602,159,63,8,281
2022-03-01,PRD00218,WH-MUM,580,60,24,23,242
2022-03-01,PRD00571,WH-KOL,215,123,49,15,26
2022-03-01,PRD00590,WH-KOL,784,177,70,10,57
2022-03-01,PRD00561,WH-MUM,369,156,62,3,25
2022-03-01,PRD00149,WH-HYD,87,194,77,7,195
2022-03-01,PRD00767,WH-HYD,737,80,32,3,282
2022-03-01,PRD00150,WH-DEL,679,160,64,25,206
2022-03-01,PRD00386,WH-CHN,476,63,25,4,88
2022-03-01,PRD00277,WH-KOL,327,56,22,28,145
2022-03-01,PRD00553,WH-HYD,301,147,58,14,269
2022-03-01,PRD00352,WH-MUM,27,177,70,27,98
2022-03-01,PRD00775,WH-DEL,462,153,61,9,40
2022-03-01,PRD00658,WH-KOL,698,142,56,24,63
2022-03-01,PRD00340,WH-DEL,680,115,46,8,122
2022-03-01,PRD00487,WH-BLR,665,132,52,16,269
2022-03-01,PRD00047,WH-HYD,638,87,34,15,299
2022-03-01,PRD00722,WH-BLR,599,108,43,29,268
2022-03-01,PRD00101,WH-CHN,522,128,51,8,281
2022-03-01,PRD00397,WH-KOL,734,61,24,3,50
2022-03-01,PRD00191,WH-KOL,131,79,31,22,242
2022-03-01,PRD00623,WH-HYD,176,129,51,10,243
2022-03-01,PRD00043,WH-CHN,296,159,63,18,32
2022-03-01,PRD00331,WH-HYD,171,79,31,17,299
2022-03-01,PRD00596,WH-KOL,745,184,73,23,61
2022-03-01,PRD00088,WH-CHN,773,194,77,22,90
2022-03-01,PRD00422,WH-DEL,321,64,25,21,12
2022-03-01,PRD00255,WH-CHN,580,133,53,25,172
2022-03-01,PRD00024,WH-DEL,789,198,79,23,111
2022-03-01,PRD00273,WH-HYD,795,162,64,9,61
2022-03-01,PRD00744,WH-DEL,188,170,68,21,30
2022-03-01,PRD00661,WH-DEL,463,114,45,11,217
2022-03-01,PRD00541,WH-KOL,386,90,36,22,101
2022-03-01,PRD00733,WH-CHN,744,146,58,8,17
2022-03-01,PRD00349,WH-BLR,752,139,55,17,250
2022-03-01,PRD00574,WH-BLR,623,82,32,3,103
2022-03-01,PRD00198,WH-HYD,502,166,66,15,204
2022-03-01,PRD00010,WH-HYD,414,57,22,25,39
2022-03-01,PRD00286,WH-BLR,784,187,74,16,14
2022-03-01,PRD00461,WH-HYD,588,106,42,12,119
2022-03-01,PRD00293,WH-BLR,582,63,25,11,240
2022-03-01,PRD00748,WH-BLR,256,62,24,12,114
2022-03-01,PRD00437,WH-KOL,338,122,48,9,68
2022-03-01,PRD00098,WH-KOL,245,89,35,24,192
2022-03-01,PRD00219,WH-MUM,367,84,33,20,295
2022-03-01,PRD00486,WH-KOL,269,123,49,15,283
2022-03-01,PRD00576,WH-HYD,675,191,76,7,156
2022-03-01,PRD00241,WH-HYD,152,121,48,8,129
2022-03-01,PRD00794,WH-CHN,607,88,35,29,141
2022-03-01,PRD00488,WH-HYD,265,131,52,19,167
2022-03-01,PRD00019,WH-MUM,47,163,65,23,27
2022-03-01,PRD00368,WH-BLR,341,173,69,13,74
2022-03-01,PRD00452,WH-DEL,202,71,28,4,242
2022-03-01,PRD00143,WH-KOL,249,178,71,11,148
